avg,num
0.0626865671642,19.0
0.0837563451777,46.0
0.0,2.0
0.0321782178218,30.0
0.0780487804878,63.0
0.0,0.0
0.0543735224586,81.0
0.0578313253012,68.0
0.0,0.0
0.0232558139535,2.0
0.0791366906475,69.0
0.0583756345178,60.0
0.0289389067524,8.0
0.0591016548463,75.0
0.0926365795724,75.0
0.0546318289786,81.0
0.12351543943,73.0
0.0,1.0
0.0629722921914,67.0
0.0426065162907,53.0
0.141388174807,52.0
0.0139534883721,8.0
0.0625,69.0
0.114143920596,58.0
0.141689373297,18.0
0.142105263158,30.0
0.120481927711,56.0
0.0918635170604,48.0
0.0684596577017,59.0
0.063829787234,78.0
0.0509708737864,66.0
0.12853470437,33.0
0.0921985815603,79.0
0.00754716981132,1.0
0.0810126582278,44.0
0.0323450134771,18.0
0.144385026738,22.0
0.0453460620525,45.0
0.00338983050847,15.0
0.0420792079208,60.0
0.0615384615385,21.0
0.0589680589681,72.0
0.0821917808219,36.0
0.0229226361032,12.0
0.0455635491607,62.0
0.0560747663551,11.0
0.0,0.0
0.0488997555012,58.0
0.0486486486486,58.0
0.0191082802548,13.0
0.0473815461347,55.0
0.0220125786164,6.0
0.0461165048544,69.0
0.0553359683794,10.0
0.0704960835509,33.0
0.0582010582011,26.0
0.00307692307692,6.0
0.0494791666667,30.0
0.0750605326877,66.0
0.0689655172414,71.0
0.0,0.0
0.0191570881226,2.0
0.0915662650602,59.0
0.0543735224586,81.0
0.0487012987013,11.0
0.114558472554,58.0
0.0482573726542,42.0
0.0450928381963,50.0
0.0,1.0
0.0798969072165,35.0
0.00904977375566,1.0
0.0459183673469,46.0
0.0679611650485,72.0
0.125382262997,3.0
0.0772946859903,59.0
0.0543735224586,81.0
0.0176991150442,20.0
0.0671462829736,69.0
0.133507853403,30.0
0.103194103194,48.0
0.0919540229885,33.0
0.0525059665871,76.0
0.124378109453,64.0
0.0716253443526,41.0
0.0889679715302,12.0
0.0363636363636,35.0
0.117493472585,31.0
0.0328358208955,16.0
0.0516717325228,34.0
0.0,0.0
0.0509383378016,37.0
