avg,num
0.043583535109,275.0
0.00890052356021,28.0
0.035816035816,95.0
0.0252688172043,23.0
0.0156312625251,79.0
0.0288978494624,188.0
0.0206258890469,76.0
0.0438364224772,328.0
0.0206508135169,7.0
0.00430292598967,13.0
0.0156046814044,68.0
0.0200720535255,18.0
0.0263788968825,3.0
0.00777453838678,40.0
0.0385634383279,323.0
0.0160085378869,20.0
0.0432859399684,242.0
0.0404071560765,263.0
0.0135811293781,8.0
0.0244186046512,91.0
0.0237191650854,58.0
0.0447178871549,295.0
0.0485175202156,62.0
0.0767160161507,3.0
0.0364238410596,276.0
0.0292056074766,94.0
0.0396119644301,75.0
0.0414110429448,212.0
0.0216346153846,46.0
0.0231585718881,165.0
0.0281037677579,229.0
0.0349315068493,11.0
0.0273170731707,34.0
0.0262037340321,162.0
0.0416520826041,104.0
0.0,2.0
0.0791954745443,17.0
0.0438364224772,328.0
0.0351118760757,124.0
0.0200387847447,177.0
0.0,0.0
0.0400485436893,251.0
0.0259124087591,151.0
0.00308800823469,14.0
0.0117067159581,19.0
0.0134969325153,16.0
0.0986949429038,1.0
0.0416543574594,303.0
0.0393388429752,177.0
0.0293318848452,13.0
0.0295922049802,124.0
0.0277317880795,49.0
0.0,0.0
0.0327817670933,242.0
0.0295983086681,55.0
0.0309672929715,167.0
0.0334538878843,269.0
0.0294756438101,249.0
0.0604805302403,81.0
0.0409924487594,142.0
0.0,0.0
0.0296442687747,95.0
0.0340839926963,26.0
0.0439344262295,206.0
0.0423857099606,245.0
0.03973727422,212.0
0.0179518563851,81.0
0.0126737530662,87.0
0.0468564650059,282.0
0.015127388535,53.0
0.0394133822181,274.0
0.0271154745208,66.0
0.0261551874455,63.0
0.0376175548589,249.0
0.0497217068646,114.0
0.0259535981125,92.0
0.0110497237569,26.0
0.0184834123223,42.0
0.0244755244755,5.0
0.0158802177858,38.0
0.037104622871,258.0
0.0243553008596,13.0
0.0429124164615,131.0
0.0390674228103,226.0
0.0,0.0
0.0434103685197,284.0
0.0336083104186,248.0
0.0341758632965,99.0
0.0169245647969,27.0
0.0373921380633,45.0
0.00444444444444,7.0
0.0460055952751,237.0
0.038996269922,141.0
0.00996126175982,17.0
0.0385728061716,215.0
0.0,0.0
0.0260788574977,217.0
0.0378569136991,195.0
0.0416833667335,58.0
0.0427974947808,17.0
0.0368421052632,7.0
0.0392921415717,267.0
0.0255885363357,128.0
0.0186046511628,116.0
0.0372708145476,236.0
0.0315739868049,51.0
0.0291545189504,1.0
0.0274509803922,33.0
0.0402705195204,224.0
0.0533893221356,277.0
0.00289687137891,2.0
0.0309720944496,236.0
0.0294471153846,8.0
0.0328441649196,147.0
0.0279589934762,241.0
0.002435460302,24.0
0.0285301552907,94.0
0.026171875,59.0
0.0257391304348,136.0
0.0484120836561,93.0
0.0220874837592,44.0
0.0179671457906,40.0
0.0344827586207,268.0
0.0270175438596,142.0
0.0282939189189,45.0
0.00334168755221,10.0
0.0350763234816,172.0
0.0399172087522,312.0
0.0418035234398,286.0
0.014660151044,20.0
0.0424332344214,312.0
0.0177537630259,76.0
0.0278922345483,294.0
0.0341984732824,260.0
0.0106644790812,41.0
0.0405643738977,29.0
0.027590632018,223.0
0.0130605137135,23.0
0.0397279885469,121.0
0.0361635220126,33.0
0.0308056872038,310.0
0.0,2.0
0.0288609149524,267.0
0.00836501901141,2.0
0.00296150049358,7.0
0.0383729854183,5.0
0.0392095357591,224.0
0.0230460921844,48.0
0.0337636544191,166.0
0.0265339966833,56.0
0.0,0.0
0.0345514950166,180.0
0.0893048128342,19.0
0.00121654501217,6.0
0.0107160253288,18.0
0.00657385924207,44.0
0.0306620209059,99.0
0.040081799591,93.0
0.0468905886265,232.0
0.0140127388535,22.0
0.0304205189383,272.0
0.034592445328,61.0
0.00727513227513,6.0
0.0412621359223,189.0
0.0325368581596,44.0
0.00758902510216,17.0
0.0320772345064,281.0
0.032044198895,104.0
0.0305704380712,224.0
0.0359453630482,124.0
0.036496350365,217.0
0.0124248496994,101.0
0.037003879439,298.0
0.0438088341781,68.0
0.025120440468,174.0
0.0143564356436,56.0
0.0415553576729,305.0
0.0477137176938,214.0
0.0178053830228,49.0
0.0421490056397,311.0
0.0272530195107,234.0
0.0503208375549,188.0
0.0194174757282,27.0
0.0371318822023,65.0
0.0372643577378,47.0
0.00538502961766,18.0
0.0320512820513,76.0
0.0339299030574,88.0
0.00833333333333,5.0
0.0362459546926,196.0
0.0357846355877,192.0
0.0223488168273,33.0
0.0270956816257,58.0
0.0413723511604,50.0
0.0497845859263,32.0
0.0195627157652,118.0
0.0278592375367,89.0
0.0384730988879,289.0
0.0239829993928,240.0
0.0,7.0
0.0407013149656,202.0
0.0469160104987,164.0
0.0331950207469,298.0
0.0250166777852,171.0
0.0330969267139,162.0
0.0298383754662,58.0
0.018899763753,134.0
0.0366886171214,229.0
0.0292487684729,243.0
0.0334207077326,243.0
0.0384738698301,215.0
0.00507614213198,4.0
0.0318374772589,271.0
0.0368776889982,205.0
0.0365805168986,56.0
0.0325,31.0
0.0,0.0
0.0339682539683,257.0
0.0383838383838,176.0
0.00294637595757,22.0
0.0315997366689,157.0
0.0346875,253.0
0.0414491863678,261.0
0.0238325281804,184.0
0.0309877340219,160.0
0.039357166284,153.0
0.0403105404598,292.0
0.0194579569145,116.0
0.0474478792236,12.0
0.0317892824705,224.0
0.0279955207167,93.0
0.0,0.0
0.00949367088608,10.0
0.0333904109589,32.0
0.0485611510791,52.0
0.0249687890137,76.0
0.0570098894706,11.0
0.0334150827713,252.0
0.0633140376266,113.0
0.0334517465956,302.0
0.0323170731707,231.0
0.0327120578167,93.0
0.0432432432432,98.0
0.0438364224772,325.0
0.0554528650647,21.0
0.052179656539,16.0
0.0194949047408,34.0
0.0272657450077,105.0
0.0010460251046,6.0
0.0268367795864,54.0
0.02860658259,240.0
0.0137221269297,9.0
0.0694006309148,75.0
0.0315106580167,278.0
0.0316344463972,157.0
0.0,3.0
0.00692520775623,5.0
0.040901007706,316.0
0.0395209580838,308.0
0.0,2.0
0.0237061769616,179.0
0.0319195452558,54.0
0.0140796703297,125.0
0.0441743255262,310.0
0.0355450236967,191.0
