avg,num
0.666666666667,74.0
0.611940298507,62.0
0.653846153846,75.0
0.153846153846,2.0
0.0,0.0
0.644736842105,66.0
0.142857142857,2.0
0.333333333333,16.0
0.527272727273,56.0
0.409090909091,26.0
0.633802816901,63.0
0.428571428571,23.0
0.166666666667,2.0
0.459459459459,28.0
0.675,71.0
0.0,0.0
0.652777777778,66.0
0.447368421053,34.0
0.574074074074,46.0
0.591836734694,40.0
0.623188405797,55.0
0.56862745098,43.0
0.48275862069,23.0
0.457142857143,26.0
0.0,0.0
0.670886075949,75.0
0.511111111111,42.0
0.363636363636,7.0
0.675,74.0
0.5,35.0
0.214285714286,3.0
0.384615384615,14.0
0.578125,55.0
0.670731707317,79.0
0.574468085106,44.0
0.653846153846,76.0
0.630136986301,62.0
0.375,11.0
0.142857142857,3.0
0.560975609756,27.0
0.587301587302,58.0
0.5,14.0
0.0,0.0
0.333333333333,3.0
0.333333333333,17.0
0.384615384615,14.0
0.142857142857,4.0
0.479166666667,45.0
0.477272727273,38.0
0.425,37.0
0.4,20.0
0.657894736842,71.0
0.528301886792,47.0
0.459459459459,23.0
0.0,0.0
0.608695652174,52.0
0.35,16.0
0.63768115942,70.0
0.413793103448,11.0
0.485714285714,30.0
0.25,9.0
0.46,46.0
0.625,68.0
0.0,0.0
0.626865671642,61.0
0.564516129032,51.0
0.589285714286,60.0
0.357142857143,7.0
0.5,39.0
0.623188405797,67.0
0.670886075949,73.0
0.266666666667,10.0
0.25,11.0
0.649350649351,76.0
0.2,8.0
0.625,65.0
0.626865671642,53.0
0.479166666667,31.0
0.597014925373,60.0
0.636363636364,75.0
0.615384615385,59.0
0.635135135135,65.0
0.413793103448,24.0
0.25,2.0
0.125,1.0
0.653846153846,73.0
0.657534246575,63.0
0.25,3.0
0.458333333333,15.0
0.653846153846,72.0
0.568965517241,48.0
0.590163934426,54.0
0.641791044776,61.0
0.090909090909,2.0
0.0,0.0
0.581818181818,57.0
0.142857142857,2.0
0.48275862069,26.0
0.510638297872,39.0
0.0,0.0
0.294117647059,3.0
0.266666666667,6.0
0.333333333333,7.0
0.0,0.0
0.425531914894,39.0
0.461538461538,35.0
0.657534246575,71.0
0.675,76.0
0.675,77.0
0.44,16.0
0.535714285714,46.0
0.166666666667,3.0
0.674698795181,79.0
0.3125,13.0
0.424242424242,12.0
0.644736842105,68.0
0.619718309859,65.0
0.525,39.0
0.447368421053,33.0
0.452380952381,30.0
0.666666666667,77.0
0.346153846154,11.0
0.6625,74.0
0.0,0.0
0.552631578947,35.0
0.568965517241,44.0
0.166666666667,2.0
0.411764705882,20.0
0.512195121951,38.0
0.347826086957,22.0
0.294117647059,12.0
0.463414634146,18.0
0.563636363636,41.0
0.64,61.0
0.432432432432,24.0
0.466666666667,36.0
0.617647058824,68.0
0.605633802817,65.0
0.478260869565,12.0
0.111111111111,3.0
0.678571428571,80.0
0.5,61.0
0.589285714286,48.0
0.25,8.0
0.166666666667,6.0
0.454545454545,20.0
0.608695652174,58.0
0.48275862069,21.0
0.58064516129,53.0
0.608695652174,57.0
0.583333333333,50.0
0.679012345679,80.0
0.561403508772,49.0
0.0,0.0
0.686746987952,80.0
0.487804878049,40.0
0.5,23.0
0.363636363636,11.0
0.59649122807,59.0
0.166666666667,1.0
0.638888888889,64.0
0.432432432432,19.0
0.416666666667,30.0
0.428571428571,11.0
0.678571428571,80.0
0.0,0.0
0.652173913043,67.0
0.0,0.0
0.615384615385,59.0
0.588235294118,58.0
0.521739130435,35.0
0.25,2.0
0.25,8.0
0.666666666667,74.0
0.0,0.0
0.649350649351,63.0
0.413793103448,19.0
0.387096774194,21.0
0.542372881356,52.0
0.649350649351,67.0
0.0,0.0
0.56862745098,38.0
0.628571428571,67.0
0.553571428571,48.0
0.603174603175,54.0
0.545454545455,50.0
0.542372881356,55.0
0.589285714286,52.0
0.541666666667,32.0
0.333333333333,8.0
0.678571428571,80.0
0.441176470588,34.0
0.678571428571,80.0
0.584615384615,61.0
0.0,0.0
0.621212121212,51.0
0.25,10.0
0.25,2.0
0.25,5.0
0.675,79.0
0.530612244898,39.0
0.294117647059,5.0
0.457142857143,23.0
0.573770491803,57.0
0.448275862069,16.0
0.597014925373,57.0
0.384615384615,11.0
0.444444444444,26.0
0.52,41.0
0.5625,53.0
0.4375,25.0
0.5,30.0
0.393939393939,17.0
0.561403508772,48.0
0.511627906977,23.0
0.643835616438,70.0
0.691358024691,78.0
0.593220338983,47.0
0.490196078431,43.0
0.479166666667,34.0
0.641791044776,52.0
0.641025641026,78.0
0.432432432432,41.0
0.333333333333,7.0
0.5,30.0
0.463414634146,26.0
0.621212121212,67.0
0.553191489362,39.0
0.635135135135,67.0
0.473684210526,29.0
0.56,59.0
0.375,13.0
0.6,63.0
0.405405405405,21.0
0.0,0.0
0.375,12.0
0.481481481481,23.0
0.0,0.0
0.472222222222,16.0
0.0,0.0
0.608695652174,60.0
0.111111111111,1.0
0.424242424242,26.0
0.0,0.0
0.631578947368,73.0
0.24,12.0
0.674698795181,79.0
0.432432432432,25.0
0.603174603175,55.0
0.46875,26.0
0.573770491803,56.0
0.603174603175,57.0
0.676056338028,63.0
0.333333333333,15.0
0.166666666667,1.0
0.52,16.0
0.0,0.0
0.542372881356,53.0
0.0,0.0
0.541666666667,30.0
0.6625,70.0
0.5,39.0
0.628571428571,67.0
0.4,9.0
0.564516129032,65.0
0.652777777778,67.0
0.7,80.0
0.347826086957,13.0
0.651515151515,58.0
0.649350649351,60.0
0.423076923077,19.0
0.375,9.0
0.679487179487,77.0
0.478260869565,25.0
0.371428571429,22.0
0.538461538462,39.0
0.5,32.0
0.333333333333,6.0
0.111111111111,4.0
0.589285714286,53.0
0.291666666667,16.0
0.644736842105,70.0
0.454545454545,24.0
0.41935483871,22.0
0.52,42.0
0.304347826087,13.0
0.619718309859,67.0
0.678571428571,80.0
0.307692307692,8.0
0.614285714286,62.0
0.382352941176,20.0
0.588235294118,57.0
0.543859649123,46.0
0.5625,54.0
0.52,43.0
0.512820512821,47.0
0.390243902439,23.0
0.411764705882,22.0
0.6875,75.0
0.670886075949,77.0
0.682926829268,80.0
0.674698795181,80.0
0.529411764706,44.0
0.621621621622,50.0
0.25,3.0
0.37037037037,6.0
0.222222222222,3.0
0.545454545455,36.0
0.533333333333,38.0
0.588235294118,55.0
0.0,0.0
0.439024390244,22.0
0.391304347826,11.0
0.411764705882,18.0
0.614285714286,50.0
0.509090909091,35.0
0.6875,79.0
0.555555555556,45.0
0.25,2.0
0.568965517241,53.0
0.661764705882,71.0
0.540983606557,62.0
0.315789473684,4.0
0.263157894737,3.0
0.670731707317,77.0
0.611940298507,58.0
0.555555555556,42.0
0.416666666667,18.0
0.537037037037,54.0
0.514285714286,38.0
0.658227848101,77.0
0.670731707317,71.0
0.333333333333,7.0
0.487179487179,35.0
0.612244897959,46.0
0.6,56.0
