avg,num
0.5,49.0
0.514285714286,47.0
0.619718309859,102.0
0.774193548387,249.0
0.0,0.0
0.688888888889,129.0
0.796178343949,306.0
0.509090909091,76.0
0.79754601227,358.0
0.801104972376,388.0
0.7265625,222.0
0.808510638298,396.0
0.75,301.0
0.747474747475,197.0
0.786982248521,351.0
0.166666666667,2.0
0.5,44.0
0.394736842105,40.0
0.761904761905,266.0
0.0,0.0
0.708333333333,149.0
0.772727272727,265.0
0.815217391304,378.0
0.785714285714,320.0
0.715789473684,157.0
0.651162790698,135.0
0.628571428571,124.0
0.773006134969,346.0
0.587301587302,95.0
0.758928571429,259.0
0.5,55.0
0.802816901408,299.0
0.235294117647,4.0
0.0,0.0
0.768707482993,259.0
0.802395209581,349.0
0.227272727273,15.0
0.423076923077,28.0
0.790960451977,366.0
0.682692307692,169.0
0.616438356164,107.0
0.454545454545,40.0
0.788461538462,306.0
0.790697674419,349.0
0.815789473684,415.0
0.74358974359,140.0
0.551724137931,46.0
0.768,253.0
0.78102189781,267.0
0.657142857143,121.0
0.755905511811,277.0
0.806451612903,401.0
0.366666666667,27.0
0.277777777778,10.0
0.778571428571,263.0
0.222222222222,12.0
0.263157894737,9.0
0.45652173913,64.0
0.748148148148,269.0
0.76,272.0
0.736842105263,206.0
0.588235294118,52.0
0.807692307692,360.0
0.621621621622,106.0
0.5625,63.0
0.801204819277,355.0
0.71875,220.0
0.524590163934,83.0
0.593220338983,95.0
0.731481481481,182.0
0.75652173913,221.0
0.625,157.0
0.781818181818,327.0
0.454545454545,44.0
0.616666666667,88.0
0.738095238095,257.0
0.747126436782,174.0
0.477272727273,54.0
0.808743169399,368.0
0.791946308725,281.0
0.772151898734,299.0
0.764331210191,328.0
0.5,23.0
0.768656716418,267.0
0.696629213483,135.0
0.777777777778,262.0
0.791666666667,343.0
0.571428571429,111.0
0.2,4.0
0.812834224599,409.0
0.509803921569,63.0
0.606557377049,80.0
0.315789473684,7.0
0.111111111111,1.0
0.3125,13.0
0.692307692308,175.0
0.70652173913,153.0
0.701754385965,178.0
0.808383233533,387.0
0.393939393939,39.0
0.542372881356,104.0
0.773333333333,311.0
0.375,9.0
0.795698924731,410.0
0.771428571429,284.0
0.30303030303,31.0
0.375,23.0
0.644736842105,118.0
0.653333333333,108.0
0.679611650485,185.0
0.742857142857,127.0
0.7,203.0
0.457142857143,30.0
0.435897435897,37.0
0.814814814815,426.0
0.811764705882,388.0
0.753246753247,315.0
0.587301587302,88.0
0.56338028169,112.0
0.811764705882,340.0
0.0,0.0
0.771929824561,334.0
0.625,123.0
0.773006134969,337.0
0.772151898734,350.0
0.410256410256,30.0
0.25,13.0
0.392857142857,23.0
0.743243243243,324.0
0.77519379845,246.0
0.791946308725,334.0
0.709090909091,197.0
0.602941176471,83.0
0.222222222222,2.0
0.487179487179,38.0
0.527272727273,56.0
0.621212121212,96.0
0.786585365854,312.0
0.28125,17.0
0.658823529412,140.0
0.458333333333,29.0
0.5,75.0
0.62,90.0
0.555555555556,45.0
0.2,8.0
0.333333333333,6.0
0.758333333333,251.0
0.77868852459,256.0
0.746268656716,242.0
0.793103448276,350.0
0.683673469388,169.0
0.801204819277,347.0
0.754838709677,312.0
0.574074074074,88.0
0.588235294118,82.0
0.746268656716,240.0
0.716814159292,227.0
0.772727272727,326.0
0.1,3.0
0.747663551402,207.0
0.794444444444,364.0
0.726495726496,231.0
0.807486631016,395.0
0.766666666667,227.0
0.770833333333,263.0
0.321428571429,23.0
0.479166666667,50.0
0.444444444444,18.0
0.686746987952,132.0
0.6625,130.0
0.269230769231,7.0
0.636363636364,128.0
0.802325581395,353.0
0.774647887324,286.0
0.083333333333,1.0
0.315789473684,12.0
0.633333333333,93.0
0.582089552239,109.0
0.714285714286,214.0
0.69696969697,91.0
0.820105820106,381.0
0.811827956989,399.0
0.704081632653,175.0
0.806451612903,398.0
0.666666666667,156.0
0.583333333333,67.0
0.713114754098,228.0
0.511111111111,55.0
0.737373737374,193.0
0.681318681319,153.0
0.6,75.0
0.807486631016,406.0
0.795918367347,218.0
0.803571428571,358.0
0.784431137725,366.0
0.816216216216,395.0
0.753731343284,249.0
0.707547169811,199.0
0.583333333333,85.0
0.789156626506,326.0
0.277777777778,6.0
0.452380952381,38.0
0.740740740741,190.0
