avg,num
0.563025210084,486.0
0.516129032258,349.0
0.63556851312,796.0
0.607272727273,589.0
0.283783783784,122.0
0.589473684211,599.0
0.125,27.0
0.475138121547,309.0
0.601398601399,663.0
0.342105263158,95.0
0.576612903226,594.0
0.035714285714,2.0
0.568702290076,574.0
0.404958677686,125.0
0.556862745098,491.0
0.477707006369,226.0
0.083333333333,2.0
0.528571428571,397.0
0.408,166.0
0.313432835821,96.0
0.625748502994,761.0
0.177777777778,21.0
0.529411764706,428.0
0.510204081633,440.0
0.538043478261,358.0
0.289473684211,40.0
0.463414634146,242.0
0.486187845304,404.0
0.527173913043,301.0
0.577946768061,578.0
0.613707165109,706.0
0.448529411765,182.0
0.505747126437,376.0
0.502262443439,365.0
0.566115702479,470.0
0.576612903226,544.0
0.184210526316,33.0
0.314606741573,108.0
0.620805369128,669.0
0.626168224299,718.0
0.5,249.0
0.612698412698,690.0
0.074074074074,2.0
0.548837209302,505.0
0.5,348.0
0.568493150685,654.0
0.634441087613,742.0
0.574561403509,495.0
0.610738255034,659.0
0.0,0.0
0.447368421053,155.0
0.277777777778,79.0
0.567226890756,516.0
0.53807106599,424.0
0.310810810811,100.0
0.188679245283,60.0
0.32,170.0
0.52380952381,524.0
0.51,325.0
0.593625498008,583.0
0.5,348.0
0.4,108.0
0.552419354839,511.0
0.617469879518,734.0
0.507317073171,414.0
0.564393939394,453.0
0.526595744681,458.0
0.169491525424,60.0
0.43023255814,187.0
0.448275862069,288.0
0.485207100592,357.0
0.48502994012,276.0
0.561181434599,445.0
0.422764227642,169.0
0.27868852459,53.0
0.608540925267,577.0
0.5,314.0
0.162162162162,29.0
0.635294117647,751.0
0.223880597015,67.0
0.420634920635,185.0
0.530434782609,402.0
0.496,216.0
0.639498432602,738.0
0.597826086957,537.0
0.535885167464,496.0
0.181818181818,42.0
0.395604395604,184.0
0.390243902439,107.0
0.414634146341,160.0
0.219512195122,53.0
0.536458333333,418.0
0.550847457627,450.0
0.436090225564,247.0
0.591603053435,567.0
0.624223602484,726.0
0.055555555556,2.0
0.491428571429,330.0
0.391304347826,149.0
0.60162601626,517.0
0.425,240.0
0.381355932203,207.0
0.488505747126,370.0
0.351351351351,146.0
0.181818181818,12.0
0.466666666667,327.0
0.507936507937,415.0
0.509900990099,376.0
0.524886877828,455.0
0.61661341853,680.0
0.450980392157,322.0
0.631268436578,744.0
0.434426229508,193.0
0.51912568306,311.0
0.353658536585,94.0
0.36641221374,147.0
0.3,117.0
0.53,388.0
0.567272727273,591.0
0.537037037037,355.0
0.535864978903,529.0
0.60350877193,622.0
0.597122302158,631.0
0.521327014218,346.0
0.544502617801,423.0
0.590733590734,566.0
0.066666666667,3.0
0.586956521739,605.0
0.58,515.0
0.610561056106,639.0
0.635294117647,765.0
0.611307420495,595.0
0.04347826087,0.0
0.426356589147,246.0
0.572052401747,532.0
0.153846153846,8.0
0.562770562771,526.0
0.607260726073,742.0
0.544186046512,387.0
0.55652173913,424.0
0.473684210526,299.0
0.55023923445,363.0
0.460992907801,233.0
0.517766497462,421.0
0.408163265306,200.0
0.3125,43.0
0.406504065041,203.0
0.629392971246,707.0
0.636627906977,785.0
0.573839662447,547.0
0.609929078014,635.0
0.210526315789,29.0
0.504587155963,417.0
0.623100303951,739.0
0.153846153846,17.0
0.370078740157,158.0
0.380952380952,121.0
0.603636363636,666.0
0.288888888889,39.0
0.269230769231,63.0
0.456953642384,286.0
0.619335347432,789.0
0.311688311688,71.0
0.585657370518,462.0
0.292682926829,104.0
0.636923076923,772.0
0.586206896552,445.0
0.51912568306,283.0
0.319444444444,90.0
0.445859872611,333.0
0.547008547009,403.0
0.473333333333,286.0
0.622448979592,702.0
0.624203821656,704.0
0.590106007067,602.0
0.380434782609,119.0
0.480263157895,200.0
0.493975903614,305.0
0.173076923077,36.0
0.626112759644,716.0
0.53,370.0
0.48322147651,261.0
0.280898876404,85.0
0.502857142857,326.0
0.269841269841,59.0
0.492146596859,335.0
0.394160583942,175.0
0.517073170732,317.0
0.481481481481,278.0
0.6,593.0
0.60824742268,651.0
0.622580645161,701.0
0.555066079295,406.0
0.479452054795,260.0
0.493055555556,278.0
0.56,397.0
0.574007220217,636.0
0.340425531915,125.0
0.322580645161,142.0
0.189189189189,85.0
0.607717041801,700.0
0.27868852459,32.0
0.62426035503,802.0
0.582222222222,443.0
0.525252525253,450.0
0.539748953975,378.0
0.613924050633,707.0
0.090909090909,22.0
0.509900990099,460.0
0.563725490196,326.0
0.360655737705,155.0
0.090909090909,5.0
0.337837837838,129.0
0.554347826087,386.0
0.5,377.0
0.536231884058,348.0
0.470238095238,268.0
0.382352941176,153.0
0.432,164.0
0.12,5.0
0.525139664804,340.0
0.519607843137,371.0
0.54748603352,309.0
0.468468468468,185.0
0.46875,230.0
0.361111111111,98.0
0.454545454545,292.0
0.340425531915,130.0
0.629518072289,734.0
0.36036036036,170.0
0.6375,712.0
0.446043165468,216.0
0.571428571429,583.0
0.553359683794,595.0
0.566964285714,493.0
0.387596899225,204.0
0.61919504644,647.0
0.596666666667,684.0
0.630813953488,777.0
0.539325842697,310.0
0.594890510949,573.0
0.631884057971,756.0
0.638483965015,761.0
0.0,0.0
0.34188034188,137.0
0.26582278481,101.0
0.497382198953,333.0
0.620481927711,776.0
0.203703703704,31.0
0.34693877551,100.0
0.628482972136,745.0
0.367521367521,179.0
0.265306122449,42.0
0.507614213198,372.0
0.178571428571,26.0
0.316455696203,88.0
0.625,687.0
0.569852941176,552.0
0.452941176471,251.0
0.56378600823,434.0
0.599315068493,637.0
0.275862068966,59.0
0.111111111111,3.0
0.494565217391,366.0
0.542288557214,412.0
0.430894308943,146.0
0.584158415842,672.0
0.268817204301,93.0
0.181818181818,25.0
0.445945945946,232.0
0.598006644518,674.0
0.530172413793,378.0
0.449275362319,215.0
0.509345794393,471.0
0.615131578947,669.0
0.552036199095,422.0
0.626911314985,684.0
0.261538461538,67.0
0.405172413793,208.0
0.255813953488,87.0
0.0,0.0
0.542553191489,353.0
0.426470588235,290.0
0.532710280374,384.0
0.214285714286,16.0
0.375,18.0
0.416058394161,257.0
0.2875,95.0
0.361904761905,147.0
0.535087719298,501.0
0.117647058824,6.0
0.494736842105,377.0
0.464516129032,315.0
0.19512195122,19.0
0.592334494774,589.0
0.455128205128,302.0
0.557077625571,451.0
0.25,71.0
0.448863636364,284.0
0.0,0.0
0.351851851852,141.0
0.420168067227,179.0
0.578754578755,588.0
0.535714285714,282.0
0.631736526946,805.0
0.564315352697,459.0
0.589743589744,451.0
0.529880478088,519.0
0.590697674419,499.0
0.502824858757,439.0
0.21568627451,83.0
0.52,314.0
0.564853556485,512.0
0.609523809524,723.0
0.502512562814,398.0
0.426666666667,248.0
0.579591836735,544.0
0.5,333.0
0.276923076923,42.0
0.53125,446.0
0.0,0.0
0.146341463415,17.0
0.421875,251.0
0.517647058824,390.0
0.465277777778,316.0
0.096774193548,4.0
0.528846153846,396.0
0.61320754717,681.0
0.520231213873,373.0
0.592727272727,649.0
0.410447761194,174.0
0.355555555556,105.0
0.381818181818,175.0
0.517766497462,360.0
0.333333333333,132.0
0.623052959502,711.0
0.527777777778,320.0
0.314285714286,73.0
0.337078651685,109.0
0.422018348624,172.0
0.585152838428,515.0
0.410256410256,230.0
0.415384615385,258.0
0.493670886076,243.0
0.605769230769,704.0
0.56862745098,415.0
0.632653061224,784.0
0.464052287582,184.0
0.567049808429,528.0
0.585034013605,614.0
0.333333333333,135.0
0.342465753425,114.0
0.464516129032,301.0
0.561983471074,548.0
0.292307692308,48.0
0.600706713781,586.0
0.320987654321,103.0
0.076923076923,46.0
0.591549295775,583.0
0.575187969925,575.0
0.424460431655,247.0
0.511363636364,277.0
0.525114155251,492.0
0.071428571429,0.0
0.193548387097,11.0
0.166666666667,19.0
0.0,0.0
0.514792899408,307.0
0.626959247649,680.0
0.545918367347,355.0
0.50462962963,418.0
0.349056603774,164.0
0.623853211009,742.0
0.549407114625,554.0
0.415384615385,180.0
0.344086021505,159.0
0.313953488372,113.0
0.574898785425,515.0
0.559471365639,610.0
0.459459459459,220.0
0.612377850163,755.0
0.380165289256,198.0
0.615615615616,731.0
0.611111111111,653.0
0.227272727273,44.0
0.213114754098,51.0
0.125,7.0
0.494382022472,355.0
0.459770114943,236.0
0.564444444444,532.0
0.403846153846,186.0
0.621538461538,754.0
0.0,0.0
0.509433962264,357.0
0.552511415525,430.0
0.532710280374,402.0
0.455782312925,198.0
0.611987381703,730.0
0.557522123894,471.0
0.349397590361,159.0
0.034482758621,9.0
0.636627906977,779.0
0.553571428571,477.0
0.577946768061,577.0
0.372727272727,182.0
0.433962264151,236.0
0.592452830189,590.0
0.483412322275,392.0
0.336734693878,137.0
0.60824742268,646.0
0.508021390374,361.0
0.551181102362,514.0
0.597902097902,630.0
0.30303030303,40.0
