avg,cov
0.0746147607461,0.0718232044201
0.0673981191223,0.110497237569
0.0611541774332,0.0138121546964
0.0502512562814,1.8415824421e-14
0.060663507109,0.0662983425414
0.0874684608915,0.090239410681
0.131621187801,0.0239410681399
0.105392156863,0.0939226519332
0.0528422738191,0.0893186003683
0.0734265734266,0.0368324125225
0.0896084337349,0.150092081031
0.101945525292,0.07182320442
0.0,-1.01286166954e-15
0.0604594921403,4.42354486374e-16
0.0298685782557,0.00184162062616
0.0771628994544,0.128913443831
0.0843913368185,0.156537753223
0.118725099602,0.0432780847144
0.0837937384899,0.00460405156541
0.0850159404888,0.00920810313076
0.0808229243204,0.156537753223
0.110606060606,0.126151012891
0.0933232169954,0.104051565377
0.0782414307004,0.141804788214
0.0662847790507,0.04788213628
0.0863737900223,0.122467771639
0.110780669145,0.130755064457
0.0916209866875,0.0810313075507
0.0760095011876,0.0681399631678
0.0984643179765,0.0257826887661
0.126044039484,0.111418047883
0.0789699570815,0.0202578268877
0.116578349735,0.103130755065
0.101681345076,0.0460405156538
0.0858267716535,0.132596685083
0.0646551724138,0.102209944752
0.0665434380776,0.0488029465925
0.00133511348465,-3.86739251734e-14
0.0814211695041,0.156537753223
0.10015060241,0.153775322284
0.100827689992,0.0837937384894
0.0780195048762,0.125230202579
0.0877637130802,0.0193370165746
0.0972326103216,0.155616942909
0.017094017094,0.0
0.0847076461769,0.127992633517
0.118644067797,0.036832412523
0.0833333333333,0.0911602209948
0.115586690018,0.0248618784531
0.100866824271,0.0626151012887
0.0785185185185,0.130755064457
0.0701886792453,0.156537753223
0.0575396825397,0.0469613259668
0.0687919463087,0.0257826887662
0.0865766481334,0.0497237569063
0.108713692946,0.0147329650093
0.14922813036,0.00736648250463
0.0943683409437,0.127071823204
0.0769230769231,0.0662983425415
0.105090311987,0.03591160221
0.0901898734177,0.105893186004
0.104868913858,0.120626151012
0.110623353819,0.0589318600364
0.0924713584288,0.0598526703499
0.00830367734282,-1.41796296926e-14
0.06191369606,-1.21534726727e-14
0.0,-2.02572333907e-15
0.0873080032336,0.0883977900549
0.0755988023952,0.119705340699
0.128933231005,0.120626151013
0.0817813765182,0.0165745856353
0.116191904048,0.0847145488031
0.0430493273543,0.0174953959484
0.0866336633663,0.0819521178634
0.0818260120586,0.0635359116026
0.0842349304482,0.112338858195
0.0752,0.111418047882
0.0709828393136,0.10773480663
0.0631412786109,0.0994475138121
0.0941704035874,0.156537753223
0.0822924320353,0.156537753223
0.0787589498807,0.081952117864
0.129280821918,0.0745856353595
0.0820820820821,0.000920810313077
0.0647163120567,0.0589318600369
0.0888157894737,0.0165745856354
0.0731707317073,0.103130755064
0.0816629547142,0.144567219153
0.0043795620438,4.42354486374e-16
0.0629770992366,0.00368324125226
0.106432748538,0.0
0.11004784689,0.078268876611
0.0829361296473,0.012891344383
0.0707692307692,0.0174953959484
0.094674556213,0.000920810313088
0.082962962963,0.156537753223
0.0951327433628,0.1197053407
0.108943089431,0.03591160221
0.0834710743802,0.0478821362794
0.0882584712372,0.0847145488034
0.048231511254,0.0506445672187
0.0649762282092,0.0828729281769
0.0945644080417,0.142725598527
0.0822924320353,0.15561694291
0.0995065789474,0.0626151012894
0.0707423580786,0.0331491712711
0.0759493670886,0.00184162062614
0.0835532102023,0.0423572744015
0.0894371626831,0.0635359116021
0.0822924320353,0.156537753223
0.0867003367003,0.036832412523
0.0904392764858,0.0580110497237
0.0,2.46764414458e-15
0.0736301369863,0.0313075506446
0.082651391162,0.0699815837933
0.0467625899281,0.0506445672191
0.0461270670148,0.0257826887657
0.0979938271605,0.116942909761
0.0765472312704,0.0598526703495
0.0692007797271,0.00552486187842
0.0262329485834,0.00368324125275
0.0837619397502,0.122467771639
0.0994001713796,0.0709023941066
0.0874183006536,0.0414364640889
0.0999187652315,0.139963167588
0.0241935483871,0.000920810313045
0.0857580398162,0.111418047882
0.0906994619523,0.0745856353596
0.0723981900452,0.135359116023
0.102354145343,4.29101199018e-14
0.0949316170555,0.0202578268879
0.0964777947933,0.0828729281767
0.080142475512,0.0386740331488
0.0903165735568,0.0644567219152
0.0746031746032,0.116022099447
0.0774539877301,0.153775322283
0.0921828908555,0.114180478821
0.0839271575614,0.116022099448
0.0649350649351,0.0810313075509
0.137872340426,0.00828729281773
0.027566539924,0.00736648250456
0.0822924320353,0.156537753223
0.141494435612,0.0745856353591
0.0943548387097,0.0745856353594
0.0738007380074,0.152854511971
0.0750193348801,0.0966850828727
0.0666161998486,0.118784530387
0.0749588138386,0.067219152855
0.0557868442964,0.0423572744015
0.0830007980846,0.0561694290972
0.0620756547042,0.00552486187844
0.0712353471596,0.0736648250461
0.0867256637168,0.0589318600368
0.0822924320353,0.156537753223
0.0,0.0
0.109075770192,0.0220994475138
0.106382978723,0.00368324125233
0.0785425101215,0.0727440147333
0.0696629213483,0.137200736649
0.0780089153046,0.151012891345
0.125204582651,0.036832412523
0.0863531225906,0.130755064456
0.0969230769231,0.145488029466
0.0425742574257,0.0285451197053
0.0808229243204,0.152854511971
0.0765805877115,0.0165745856354
0.0875856816451,0.138121546961
0.0746728252502,0.153775322284
0.108963093146,0.0147329650091
0.0481557377049,1.8415824421e-14
0.113559322034,0.0405156537753
0.0797213622291,0.0451197053402
0.0982824427481,4.29101199018e-14
0.0736468500444,0.00460405156539
0.0914855072464,-3.07559533397e-13
0.0913385826772,0.0718232044194
0.10864978903,0.0110497237569
0.0858113848768,0.0561694290979
0.0907590759076,0.0976058931857
0.0730738681493,0.103130755064
0.0817843866171,0.154696132597
