avg,cov
0.0507462686567,0.0714285714284
0.0761421319797,0.0918367346943
0.00315457413249,-1.42857947694e-13
0.0371287128713,0.00680272108822
0.0756097560976,0.127551020408
0.0,3.46944695195e-15
0.0591016548463,0.226190476191
0.0650602409639,0.159863945578
0.0,4.08180433897e-14
0.0232558139535,-2.99343883015e-14
0.083932853717,0.159863945578
0.0532994923858,0.187074829932
0.0289389067524,4.3541559247e-14
0.063829787234,0.102040816327
0.118764845606,0.163265306123
0.0593824228029,0.226190476191
0.140142517815,0.164965986395
0.0,1.42871825481e-14
0.088161209068,0.134353741496
0.062656641604,0.0748299319728
0.118251928021,0.166666666667
0.0139534883721,0.0578231292517
0.0625,0.163265306123
0.12158808933,0.122448979592
0.125340599455,0.00170068027258
0.160526315789,0.0663265306118
0.089156626506,0.221088435374
0.110236220472,0.158163265306
0.0586797066015,0.156462585034
0.0709219858156,0.161564625851
0.0752427184466,0.163265306122
0.107969151671,0.0969387755106
0.120567375887,0.163265306123
0.00754716981132,5.44009282066e-15
0.0911392405063,0.125850340136
0.0323450134771,-3.33344463144e-14
0.144385026738,0.0340136054425
0.0525059665871,0.219387755102
0.0,0.00340136054422
0.039603960396,0.190476190476
0.0369230769231,0.0663265306126
0.0712530712531,0.156462585034
0.0630136986301,0.124149659864
0.0229226361032,0.0918367346938
0.0575539568345,0.227891156463
0.0560747663551,0.00170068027209
0.0,-1.83672521636e-14
0.0537897310513,0.122448979592
0.0702702702703,0.134353741497
0.0191082802548,2.24403828852e-14
0.069825436409,0.158163265306
0.0251572327044,0.00510204081637
0.0655339805825,0.134353741496
0.00790513833992,-3.40005801291e-15
0.0783289817232,0.0391156462589
0.0396825396825,0.15306122449
0.00307692307692,0.00170068027193
0.0494791666667,0.0629251700681
0.0702179176755,0.222789115647
0.0886699507389,0.108843537415
0.0,2.31325375522e-15
0.0191570881226,4.62546667634e-14
0.0939759036145,0.154761904762
0.0591016548463,0.226190476191
0.0,0.124149659864
0.128878281623,0.0442176870749
0.0482573726542,0.127551020408
0.053050397878,0.124149659864
0.0,4.62650751043e-15
0.0721649484536,0.0731292517011
0.00904977375566,-4.49085213461e-14
0.030612244898,0.0765306122446
0.0679611650485,0.102040816327
0.125382262997,4.62546667634e-14
0.0628019323671,0.21768707483
0.0591016548463,0.226190476191
0.0147492625369,0.0051020408163
0.0695443645084,0.198979591837
0.141361256545,0.0663265306127
0.103194103194,0.0119047619049
0.066091954023,0.00680272108869
0.0596658711217,0.16156462585
0.144278606965,0.164965986395
0.0798898071625,0.12074829932
0.0320284697509,-6.80011602583e-15
0.0337662337662,0.0629251700677
0.117493472585,0.0884353741499
0.0328358208955,0.00850340136054
0.0516717325228,0.119047619047
0.0,-3.26544347118e-14
0.058981233244,0.0663265306123
0.116402116402,0.0680272108847
0.0147928994083,0.00340136054422
0.0732860520095,0.231292517007
0.0446428571429,0.00510204081632
0.0651041666667,0.061224489796
0.0,-4.21884749358e-15
0.0313479623824,0.0578231292514
0.0898345153664,0.170068027211
0.00540540540541,2.31325375522e-15
0.0725,0.188775510204
0.0194552529183,-2.72143418911e-14
0.0,0.0
0.0817438692098,0.0612244897962
0.0505952380952,0.0578231292512
0.0122324159021,0.0697278911568
0.0536585365854,0.130952380952
0.0619047619048,0.158163265307
0.0388692579505,4.62650751043e-15
0.0186170212766,0.00340136054425
0.0800970873786,0.159863945579
0.0332225913621,4.62546667634e-14
0.0760095011876,0.103741496598
0.0598290598291,0.0612244897955
0.121761658031,0.0969387755104
0.0621890547264,0.0816326530612
0.0859375,0.0748299319733
0.0714285714286,0.0136054421765
0.0543735224586,0.164965986395
0.0572916666667,0.0663265306126
0.130023640662,0.16156462585
0.080487804878,0.219387755102
0.0440677966102,0.00850340136055
0.110837438424,0.219387755102
0.0656565656566,0.129251700681
0.0825242718447,0.163265306123
0.0,0.0017006802721
0.0591016548463,0.226190476191
0.0818414322251,0.168367346939
0.0448275862069,0.0578231292517
0.127423822715,0.0034013605442
0.0,4.62650751043e-15
0.101604278075,0.163265306122
0.296153846154,0.00170068027216
0.131105398458,0.15306122449
0.0,4.62650751043e-15
0.025,1.15662687761e-15
0.0,2.31325375522e-15
0.0520231213873,0.134353741497
0.055421686747,0.158163265306
0.0387596899225,0.0663265306118
0.0642673521851,0.136054421768
0.0213675213675,0.0578231292519
0.0591016548463,0.226190476191
0.0801033591731,0.15306122449
0.0474777448071,0.0578231292522
0.0572916666667,0.130952380952
0.030303030303,0.00340136054423
0.136363636364,0.0918367346943
0.0708661417323,0.137755102041
0.0591016548463,0.226190476191
0.0685579196217,0.229591836735
0.0962025316456,0.0612244897958
0.115942028986,-3.60544927247e-14
0.603524229075,0.0
0.0206896551724,0.0595238095238
0.047619047619,0.163265306123
0.0539845758355,0.125850340136
0.0589887640449,0.0578231292517
0.0728155339806,0.102040816326
0.12285012285,0.166666666666
0.0880952380952,0.17006802721
0.0786802030457,0.164965986395
0.0929095354523,0.12925170068
0.0519877675841,0.124149659864
0.0133333333333,0.0
0.0621621621622,0.130952380952
0.173469387755,0.00170068027211
0.133663366337,4.69398825365e-14
0.0390625,0.18537414966
0.0751879699248,0.129251700681
0.00374531835206,0.00170068027258
0.0551558752998,0.13775510204
0.10487804878,0.154761904762
0.122009569378,0.100340136054
0.0473933649289,0.226190476191
0.110817941953,0.0663265306126
0.0521172638436,0.0102040816326
0.0765432098765,0.0170068027215
0.0928571428571,0.161564625851
0.0709219858156,0.229591836735
0.078239608802,0.0986394557823
0.0615763546798,0.137755102041
0.0784810126582,0.102040816326
0.12380952381,0.163265306122
0.0,-4.14945855454e-14
0.0245614035088,0.0102040816326
0.137203166227,0.0306122448981
0.0818858560794,0.192176870749
0.064039408867,0.139455782313
0.0379008746356,0.0629251700676
0.0404312668464,0.127551020408
0.0797101449275,0.227891156463
0.0978260869565,0.00510204081635
0.0611111111111,0.219387755102
0.0294117647059,-6.12010442325e-15
0.125,0.103741496599
0.0299401197605,0.0595238095238
0.112860892388,0.219387755102
0.09375,1.15662687761e-15
0.0455764075067,0.0731292517008
0.018115942029,-4.21745971479e-14
0.0602409638554,0.0986394557819
0.0379746835443,0.0595238095238
0.0529247910864,0.0748299319727
0.0589743589744,0.0969387755098
0.0410628019324,0.0782312925173
0.0746987951807,0.168367346939
0.00460829493088,0.00170068027211
0.120448179272,0.06462585034
0.146596858639,0.0612244897957
0.0841750841751,2.85743650963e-14
0.0909090909091,0.0408163265305
0.0934065934066,0.125850340136
0.0558510638298,0.0119047619047
0.0625,0.103741496599
0.0688836104513,0.170068027211
0.0741626794258,0.16156462585
0.0591016548463,0.226190476191
0.0665024630542,0.0714285714286
0.0,-9.52016243616e-15
0.0328282828283,0.0782312925168
0.0752688172043,0.12074829932
0.0904522613065,0.107142857143
0.0405797101449,0.0646258503402
0.0819277108434,0.10544217687
0.132352941176,0.221088435375
0.0103092783505,4.69398825365e-14
0.0935828877005,0.0612244897954
0.1261829653,0.0034013605442
0.0780141843972,0.224489795918
0.0716981132075,-4.49085213461e-14
0.0592991913747,0.0408163265307
0.017094017094,0.00170068027209
0.0404312668464,0.00680272108839
0.0437317784257,0.00340136054418
0.0411311053985,0.06462585034
0.0420560747664,2.31325375522e-15
0.0651629072682,0.159863945579
0.0530120481928,0.100340136054
0.0799031476998,0.0952380952378
0.0609756097561,0.0680272108843
0.111764705882,0.00340136054449
0.0614657210402,0.159863945578
0.0690607734807,0.156462585034
0.119106699752,0.166666666667
0.047619047619,-1.22402088465e-14
0.0291545189504,0.0323129251701
0.0695652173913,0.0612244897956
0.0289389067524,3.46944695195e-14
0.0,1.15662687761e-15
0.0709219858156,0.170068027211
0.0795180722892,0.158163265306
0.0260869565217,-1.83672521636e-14
0.054892601432,0.195578231293
0.111428571429,0.00340136054417
0.0504807692308,0.102040816326
0.0619047619048,0.16156462585
0.0244565217391,0.0646258503399
0.0213414634146,-7.48290318597e-14
0.0902612826603,0.105442176871
0.063829787234,0.226190476191
0.0513513513514,0.00340136054425
0.0392749244713,0.00340136054423
0.0,1.15662687761e-15
0.0297619047619,0.00340136054384
0.0864864864865,0.100340136055
0.169971671388,0.071428571429
0.113744075829,0.171768707483
0.0458015267176,0.119047619048
0.0614657210402,0.159863945579
0.14730878187,0.0629251700681
0.0596658711217,0.158163265307
0.0959595959596,0.0119047619052
0.0603015075377,0.00680272108827
0.0560975609756,0.221088435374
0.0708661417323,0.0629251700678
0.123287671233,3.46944695195e-15
0.111374407583,0.164965986395
0.0,-4.21884749358e-15
0.0691489361702,0.00340136054423
0.0872817955112,0.0612244897959
0.0632603406326,0.168367346938
0.0763723150358,0.16156462585
0.0591016548463,0.163265306123
0.0855106888361,0.163265306122
0.0358974358974,0.187074829932
0.0527704485488,0.0408163265307
0.023166023166,2.85743650963e-14
0.0546318289786,0.226190476191
0.0229007633588,0.0680272108843
0.134615384615,0.0
0.0462287104623,0.15306122449
0.044226044226,0.0663265306123
0.0471464019851,0.102040816327
0.0787401574803,0.0646258503404
0.0822942643392,0.0969387755106
0.0,4.89747131738e-14
0.119680851064,0.102040816327
0.0598086124402,0.195578231293
0.0661577608142,0.0323129251697
0.0751445086705,0.0425170068027
0.146907216495,0.0952380952379
0.0811455847255,0.166666666666
0.0301003344482,0.00340136054425
0.109181141439,0.219387755102
0.072192513369,0.0646258503399
0.0509915014164,0.119047619047
0.0628140703518,0.159863945579
0.0389972144847,0.00680272108871
0.0692520775623,0.00850340136027
0.040404040404,2.85743650963e-14
0.0,1.15662687761e-15
0.0967741935484,0.00340136054425
0.0916666666667,0.0663265306122
0.0855106888361,0.164965986395
0.111111111111,0.0442176870752
0.0467980295567,0.00850340136066
